prompt_clean,prompt_corrupted,io_name,s_name,distractor_name,template_type,template_idx,place,object_noun,io_token_id,s_token_id,prompt_type,logit_io,logit_s,logit_diff,prob_io,prob_s,is_correct,rank_io,top_1_prediction,top_k_predictions,top_k_logits
"When David and Henry visited the restaurant, Henry handed the letter to","When David and Harry visited the restaurant, Harry handed the letter to",David,Henry,Harry,ABB,1,the restaurant,letter,3271,8616,corrupted,15.394979,8.841785,6.553194,0.22920315,0.00032674,True,1,David,David | the | his | a | Harry,15.3950 | 15.0127 | 14.5695 | 13.7033 | 13.4761
"When Isla and Ella went to the theater, Ella gave the phone to","When Isla and Quinn went to the theater, Quinn gave the phone to",Isla,Ella,Quinn,ABB,0,the theater,phone,1148,7122,corrupted,12.298384,8.486658,3.811726,0.02075576,0.00045891,True,5,the,the | her | a | Quinn | Is,14.2279 | 13.7985 | 13.4904 | 12.7567 | 12.2984
"When Noah and Victor arrived at the cafe, Victor passed the jacket to","When Noah and Jack arrived at the cafe, Jack passed the jacket to",Noah,Victor,Jack,ABB,2,the cafe,jacket,18394,12622,corrupted,16.868683,7.598144,9.270539,0.5938856,5.592e-05,True,1,Noah,Noah | the | a | his | them,16.8687 | 14.6225 | 14.1076 | 13.9890 | 13.0271
"When Paul and Noah visited the hospital, Noah handed the bag to","When Paul and Zach visited the hospital, Zach handed the bag to",Paul,Noah,Zach,ABB,1,the hospital,bag,3362,18394,corrupted,16.990667,9.381448,7.60922,0.66579592,0.00033014,True,1,Paul,Paul | the | his | them | him,16.9907 | 14.6187 | 13.6678 | 13.4897 | 13.0554
"Once Derek and Xander were at the park, Derek brought the card to","Once Frank and Xander were at the park, Frank brought the card to",Xander,Derek,Frank,BAB,4,the park,card,46122,20893,corrupted,16.068382,7.456318,8.612064,0.30086833,5.473e-05,True,1,Xander,Xander | the | his | them | him,16.0684 | 15.1943 | 14.5977 | 14.1579 | 13.5412
"As Clara and Frank walked through the theater, Clara offered the package to","As Henry and Frank walked through the theater, Henry offered the package to",Frank,Clara,Henry,BAB,6,the theater,package,5278,27443,corrupted,16.440884,7.87417,8.566714,0.48627514,9.256e-05,True,1,Frank,Frank | the | his | a | them,16.4409 | 14.8619 | 14.7860 | 13.5545 | 13.1634
"As Bob and Rose walked through the theater, Rose offered the letter to","As Bob and Carol walked through the theater, Carol offered the letter to",Bob,Rose,Carol,ABB,6,the theater,letter,5811,8049,corrupted,14.746327,8.097164,6.649163,0.17066205,0.00022103,True,1,Bob,Bob | the | her | a | his,14.7463 | 14.4033 | 13.8067 | 12.9883 | 12.6938
"After Noah and Frank left the park, Noah sent the gift to","After Kate and Frank left the park, Kate sent the gift to",Frank,Noah,Kate,BAB,3,the park,gift,5278,18394,corrupted,15.241483,9.180673,6.06081,0.18933512,0.00044163,True,2,her,her | Frank | the | a | their,15.6314 | 15.2415 | 14.3970 | 13.5292 | 13.4319
"When Derek and Iris went to the restaurant, Iris gave the note to","When Derek and Frank went to the restaurant, Frank gave the note to",Derek,Iris,Frank,ABB,0,the restaurant,note,20893,34230,corrupted,15.271147,5.205081,10.066066,0.23189268,9.85e-06,True,1,Derek,Derek | the | his | them | a,15.2711 | 14.8621 | 14.4511 | 14.0315 | 13.7338
"After Clara and Olivia left the market, Clara sent the wallet to","After Xander and Olivia left the market, Xander sent the wallet to",Olivia,Clara,Xander,BAB,3,the market,wallet,33911,27443,corrupted,14.307315,8.087856,6.219459,0.1367057,0.00027209,True,1,Olivia,Olivia | the | his | Xander | a,14.3073 | 14.0303 | 13.9442 | 12.8280 | 12.5846
"After Grace and Liam left the gym, Liam sent the trophy to","After Grace and Iris left the gym, Iris sent the trophy to",Grace,Liam,Iris,ABB,3,the gym,trophy,16156,31684,corrupted,12.825467,7.359327,5.46614,0.03768662,0.00015932,True,4,her,her | the | Iris | Grace | them,14.4986 | 13.4664 | 13.3483 | 12.8255 | 11.8545
"As Tara and Iris walked through the mall, Tara offered the trophy to","As Kate and Iris walked through the mall, Kate offered the trophy to",Iris,Tara,Kate,BAB,6,the mall,trophy,34230,37723,corrupted,16.539444,7.51765,9.021794,0.55407375,6.69e-05,True,1,Iris,Iris | her | the | a | one,16.5394 | 15.4106 | 14.4565 | 12.9156 | 12.1504
"When Yara and Jack went to the library, Jack gave the card to","When Yara and Fred went to the library, Fred gave the card to",Yara,Jack,Fred,ABB,0,the library,card,575,3619,corrupted,16.27319,8.917484,7.355705,0.43987089,0.00028105,True,1,Y,Y | the | her | Fred | a,16.2732 | 14.2712 | 13.8376 | 13.7936 | 13.4366
"When Sam and Mia visited the school, Sam handed the gift to","When Clara and Mia visited the school, Clara handed the gift to",Mia,Sam,Clara,BAB,1,the school,gift,32189,3409,corrupted,15.859884,8.537139,7.322745,0.32162762,0.00021239,True,1,Mia,Mia | her | the | a | them,15.8599 | 15.7157 | 14.9475 | 13.2538 | 12.7867
"After Rose and Iris left the mall, Iris sent the jacket to","After Rose and Sam left the mall, Sam sent the jacket to",Rose,Iris,Sam,ABB,3,the mall,jacket,8049,34230,corrupted,15.415275,7.916663,7.498611,0.2315378,0.00012824,True,1,Rose,Rose | Sam | the | his | her,15.4153 | 14.6490 | 14.4007 | 14.1069 | 13.6814
"When Yara and Ella arrived at the restaurant, Ella passed the wallet to","When Yara and Alice arrived at the restaurant, Alice passed the wallet to",Yara,Ella,Alice,ABB,2,the restaurant,wallet,575,7122,corrupted,16.058241,9.332029,6.726212,0.35286555,0.00042311,True,1,Y,Y | her | the | a | them,16.0582 | 14.8747 | 14.7247 | 13.5052 | 13.1960
"When Carol and Clara visited the station, Clara handed the book to","When Carol and David visited the station, David handed the book to",Carol,Clara,David,ABB,1,the station,book,5074,27443,corrupted,17.250763,8.343358,8.907405,0.5599044,7.58e-05,True,1,Carol,Carol | her | the | them | his,17.2508 | 14.8761 | 14.8286 | 14.5787 | 14.0265
"Once Amy and Isla were at the store, Amy brought the map to","Once Olivia and Isla were at the store, Olivia brought the map to",Isla,Amy,Olivia,BAB,4,the store,map,1148,14235,corrupted,12.135499,9.585297,2.550202,0.00834148,0.00065119,True,10,her,her | the | them | Olivia | me,15.5080 | 15.0353 | 14.2118 | 13.8716 | 13.6798
"When Bob and Iris arrived at the restaurant, Bob passed the trophy to","When Fred and Iris arrived at the restaurant, Fred passed the trophy to",Iris,Bob,Fred,BAB,2,the restaurant,trophy,34230,5811,corrupted,16.416271,7.749759,8.666512,0.53808481,9.269e-05,True,1,Iris,Iris | his | the | her | a,16.4163 | 14.6017 | 14.5732 | 13.8424 | 13.2402
"Once Amy and Alice were at the station, Alice brought the key to","Once Amy and Bob were at the station, Bob brought the key to",Amy,Alice,Bob,ABB,4,the station,key,14235,14862,corrupted,14.62641,10.903891,3.722519,0.10491639,0.00253614,True,2,the,the | Amy | her | his | their,15.9976 | 14.6264 | 14.0975 | 14.0520 | 13.6188
"When Harry and Alice went to the museum, Harry gave the letter to","When Amy and Alice went to the museum, Amy gave the letter to",Alice,Harry,Amy,BAB,0,the museum,letter,14862,5850,corrupted,16.275049,11.050237,5.224813,0.36997476,0.00199097,True,1,Alice,Alice | her | the | them | a,16.2750 | 15.2942 | 14.9131 | 13.8836 | 13.6854
"When Gina and Derek arrived at the market, Derek passed the book to","When Gina and Fred arrived at the market, Fred passed the book to",Gina,Derek,Fred,ABB,2,the market,book,43002,20893,corrupted,16.72246,5.443338,11.279122,0.47289938,5.97e-06,True,1,Gina,Gina | the | a | her | his,16.7225 | 14.8148 | 14.2349 | 14.1491 | 14.0593
"After Paul and David left the park, Paul sent the ticket to","After Frank and David left the park, Frank sent the ticket to",David,Paul,Frank,BAB,3,the park,ticket,3271,3362,corrupted,13.575109,10.67137,2.903739,0.05174019,0.00283629,True,3,the,the | his | David | Frank | a,14.5522 | 14.1882 | 13.5751 | 13.4934 | 13.1116
"As Kate and Iris walked through the school, Kate offered the ticket to","As Brian and Iris walked through the school, Brian offered the ticket to",Iris,Kate,Brian,BAB,6,the school,ticket,34230,16693,corrupted,15.347281,7.704962,7.642318,0.29075813,0.00013948,True,1,Iris,Iris | the | them | his | a,15.3473 | 14.6787 | 13.5083 | 13.1485 | 13.0462
"When Yara and Ella arrived at the library, Yara passed the phone to","When Tara and Ella arrived at the library, Tara passed the phone to",Ella,Yara,Tara,BAB,2,the library,phone,7122,575,corrupted,15.366416,8.834291,6.532125,0.25075617,0.00036508,True,1,Ell,Ell | her | the | a | an,15.3664 | 15.1029 | 14.2867 | 14.0815 | 12.7760
"After Olivia and Fred left the market, Fred sent the book to","After Olivia and Rose left the market, Rose sent the book to",Olivia,Fred,Rose,ABB,3,the market,book,33911,8559,corrupted,13.086099,9.554232,3.531867,0.04308851,0.00126035,True,3,her,her | the | Olivia | a | his,14.6203 | 13.8526 | 13.0861 | 13.0668 | 12.2604
"As Derek and Zach walked through the museum, Derek offered the jacket to","As Rose and Zach walked through the museum, Rose offered the jacket to",Zach,Derek,Rose,BAB,6,the museum,jacket,18825,20893,corrupted,17.306711,6.112338,11.194373,0.74348015,1.022e-05,True,1,Zach,Zach | the | her | a | them,17.3067 | 14.5050 | 13.6668 | 13.4369 | 12.7795
"Once Uma and Xander were at the cafe, Uma brought the key to","Once Fred and Xander were at the cafe, Fred brought the key to",Xander,Uma,Fred,BAB,4,the cafe,key,46122,471,corrupted,12.867183,8.130414,4.736769,0.01715704,0.00015041,True,5,the,the | his | their | a | Xander,16.2775 | 14.8579 | 13.4845 | 13.2440 | 12.8672
"After Quinn and Brian left the beach, Quinn sent the bag to","After Isla and Brian left the beach, Isla sent the bag to",Brian,Quinn,Isla,BAB,3,the beach,bag,8403,16109,corrupted,14.748426,7.202771,7.545656,0.23020186,0.00012164,True,1,Brian,Brian | the | his | her | Is,14.7484 | 14.0360 | 13.5456 | 13.1744 | 12.9762
"Once Clara and Ella were at the museum, Clara brought the wallet to","Once Liam and Ella were at the museum, Liam brought the wallet to",Ella,Clara,Liam,BAB,4,the museum,wallet,7122,27443,corrupted,15.543324,8.194815,7.348509,0.23231368,0.00014951,True,1,Ell,Ell | the | his | them | her,15.5433 | 14.8572 | 14.5754 | 14.2648 | 14.2611
"When Carol and Isla arrived at the museum, Carol passed the map to","When Gina and Isla arrived at the museum, Gina passed the map to",Isla,Carol,Gina,BAB,2,the museum,map,1148,5074,corrupted,16.576105,7.232575,9.34353,0.54811382,4.798e-05,True,1,Is,Is | her | the | them | a,16.5761 | 14.9769 | 14.5784 | 13.4407 | 12.8655
"While Carol and Uma were at the mall, Uma delivered the wallet to","While Carol and Ella were at the mall, Ella delivered the wallet to",Carol,Uma,Ella,ABB,5,the mall,wallet,5074,471,corrupted,15.794914,7.35584,8.439074,0.330145,7.139e-05,True,1,Carol,Carol | her | the | a | them,15.7949 | 14.4463 | 14.4045 | 13.3543 | 12.5563
"As Olivia and Uma walked through the theater, Olivia offered the key to","As Bob and Uma walked through the theater, Bob offered the key to",Uma,Olivia,Bob,BAB,6,the theater,key,471,33911,corrupted,11.848927,6.273427,5.575499,0.01031558,3.909e-05,True,9,the,the | their | his | unlocking | a,15.0214 | 14.0638 | 13.7685 | 13.4717 | 13.3238
"When Ella and Liam went to the beach, Ella gave the gift to","When Emma and Liam went to the beach, Emma gave the gift to",Liam,Ella,Emma,BAB,0,the beach,gift,31684,7122,corrupted,16.875458,7.476547,9.398911,0.53661996,4.444e-05,True,1,Liam,Liam | her | the | Emma | a,16.8755 | 15.0642 | 14.9569 | 14.2996 | 13.9226
"When Fred and Clara arrived at the office, Clara passed the wallet to","When Fred and Amy arrived at the office, Amy passed the wallet to",Fred,Clara,Amy,ABB,2,the office,wallet,8559,27443,corrupted,17.97398,7.264364,10.709616,0.73786676,1.648e-05,True,1,Fred,Fred | the | her | a | him,17.9740 | 14.8421 | 14.8245 | 14.1044 | 13.6938
"When Paul and Tara went to the museum, Paul gave the pen to","When Grace and Tara went to the museum, Grace gave the pen to",Tara,Paul,Grace,BAB,0,the museum,pen,37723,3362,corrupted,14.952242,8.880348,6.071894,0.21181372,0.00048861,True,1,Tara,Tara | her | the | a | one,14.9522 | 14.5369 | 14.4670 | 13.9876 | 12.7114
"When Amy and Clara visited the cafe, Amy handed the book to","When Kate and Clara visited the cafe, Kate handed the book to",Clara,Amy,Kate,BAB,1,the cafe,book,27443,14235,corrupted,16.170673,10.084976,6.085697,0.36402547,0.00082822,True,1,Clara,Clara | her | the | a | them,16.1707 | 15.5415 | 14.7454 | 13.9884 | 12.9041
"As Derek and Quinn walked through the market, Quinn offered the trophy to","As Derek and Alice walked through the market, Alice offered the trophy to",Derek,Quinn,Alice,ABB,6,the market,trophy,20893,16109,corrupted,15.625054,6.08393,9.541125,0.26547822,1.907e-05,True,1,Derek,Derek | her | the | Alice | them,15.6251 | 14.8691 | 14.7412 | 13.7937 | 13.2381
"Once Kate and Alice were at the park, Kate brought the note to","Once Rose and Alice were at the park, Rose brought the note to",Alice,Kate,Rose,BAB,4,the park,note,14862,16693,corrupted,17.549175,9.727621,7.821554,0.66546857,0.00026685,True,1,Alice,Alice | her | the | them | Rose,17.5492 | 15.8119 | 14.7390 | 13.3154 | 13.1779
"When Sam and Carol arrived at the mall, Carol passed the ticket to","When Sam and Frank arrived at the mall, Frank passed the ticket to",Sam,Carol,Frank,ABB,2,the mall,ticket,3409,5074,corrupted,14.953697,6.774143,8.179554,0.21502727,6.028e-05,True,1,Sam,Sam | the | a | them | his,14.9537 | 14.2639 | 14.0736 | 13.8714 | 13.4283
"When Noah and Isla went to the station, Noah gave the map to","When Brian and Isla went to the station, Brian gave the map to",Isla,Noah,Brian,BAB,0,the station,map,1148,18394,corrupted,15.507854,8.121516,7.386338,0.34069103,0.00021111,True,1,Is,Is | the | them | his | their,15.5079 | 14.5927 | 13.7626 | 13.4029 | 12.4353
"As Brian and Grace walked through the school, Grace offered the phone to","As Brian and Henry walked through the school, Henry offered the phone to",Brian,Grace,Henry,ABB,6,the school,phone,8403,16156,corrupted,16.048834,8.494972,7.553862,0.35412243,0.00018559,True,1,Brian,Brian | the | them | his | him,16.0488 | 14.3847 | 14.2169 | 13.6863 | 13.4626
"When Wendy and Fred visited the mall, Wendy handed the trophy to","When Mia and Fred visited the mall, Mia handed the trophy to",Fred,Wendy,Mia,BAB,1,the mall,trophy,8559,28314,corrupted,16.906994,10.573503,6.333491,0.55634505,0.00098797,True,1,Fred,Fred | her | the | Mia | a,16.9070 | 14.9386 | 14.8068 | 13.8381 | 13.6626
"When Yara and Jack went to the museum, Jack gave the note to","When Yara and Noah went to the museum, Noah gave the note to",Yara,Jack,Noah,ABB,0,the museum,note,575,3619,corrupted,15.597074,8.166182,7.430892,0.2333542,0.0001383,True,1,Y,Y | Noah | the | his | a,15.5971 | 15.4537 | 14.6559 | 14.4575 | 13.5925
"As Ella and Clara walked through the office, Clara offered the map to","As Ella and Quinn walked through the office, Quinn offered the map to",Ella,Clara,Quinn,ABB,6,the office,map,7122,27443,corrupted,15.342999,7.217795,8.125205,0.3246848,9.61e-05,True,1,Ell,Ell | the | her | Quinn | them,15.3430 | 14.1744 | 13.9062 | 13.0226 | 12.8003
"Once Liam and Derek were at the beach, Liam brought the gift to","Once Tara and Derek were at the beach, Tara brought the gift to",Derek,Liam,Tara,BAB,4,the beach,gift,20893,31684,corrupted,15.149826,8.110104,7.039722,0.14890368,0.00013049,True,2,her,her | Derek | the | them | him,15.8805 | 15.1498 | 14.7688 | 14.2613 | 13.3423
"When Xander and Isla went to the museum, Isla gave the key to","When Xander and Wendy went to the museum, Wendy gave the key to",Xander,Isla,Wendy,ABB,0,the museum,key,46122,1148,corrupted,15.533464,6.192597,9.340868,0.26931354,2.364e-05,True,2,the,the | Xander | her | their | a,15.7510 | 15.5335 | 14.0679 | 13.5109 | 13.5056
"Once Wendy and Uma were at the hospital, Uma brought the gift to","Once Wendy and Brian were at the hospital, Brian brought the gift to",Wendy,Uma,Brian,ABB,4,the hospital,gift,28314,471,corrupted,16.723806,8.524983,8.198823,0.31550658,8.676e-05,True,1,Wendy,Wendy | her | them | the | him,16.7238 | 15.9701 | 15.1981 | 15.1079 | 14.8744
"When Jack and Sam went to the beach, Sam gave the bag to","When Jack and Brian went to the beach, Brian gave the bag to",Jack,Sam,Brian,ABB,0,the beach,bag,3619,3409,corrupted,17.389103,12.430989,4.958114,0.60959387,0.00428311,True,1,Jack,Jack | the | them | his | a,17.3891 | 14.8548 | 14.7769 | 14.3786 | 13.8752
"While Bob and Emma were at the store, Bob delivered the map to","While Gina and Emma were at the store, Gina delivered the map to",Emma,Bob,Gina,BAB,5,the store,map,18966,5811,corrupted,16.015865,9.604472,6.411393,0.35618547,0.00058512,True,1,Emma,Emma | her | the | them | a,16.0159 | 15.2094 | 14.6515 | 13.4820 | 13.1142
"As Quinn and Noah walked through the school, Quinn offered the gift to","As Ella and Noah walked through the school, Ella offered the gift to",Noah,Quinn,Ella,BAB,6,the school,gift,18394,16109,corrupted,17.615713,5.84849,11.767223,0.78851008,6.11e-06,True,1,Noah,Noah | her | the | them | a,17.6157 | 14.8533 | 14.7824 | 13.0560 | 13.0375
"When Gina and Grace arrived at the park, Gina passed the wallet to","When Henry and Grace arrived at the park, Henry passed the wallet to",Grace,Gina,Henry,BAB,2,the park,wallet,16156,43002,corrupted,15.939372,8.355951,7.583421,0.4335587,0.0002206,True,1,Grace,Grace | the | his | a | her,15.9394 | 14.4338 | 14.2980 | 13.8933 | 13.6454
"While David and Grace were at the gym, Grace delivered the wallet to","While David and Zach were at the gym, Zach delivered the wallet to",David,Grace,Zach,ABB,5,the gym,wallet,3271,16156,corrupted,15.2085,8.404582,6.803918,0.225271,0.00024992,True,1,David,David | the | his | Zach | a,15.2085 | 14.4543 | 14.3682 | 13.9560 | 13.5212
"As Sam and Isla walked through the market, Sam offered the pen to","As Kate and Isla walked through the market, Kate offered the pen to",Isla,Sam,Kate,BAB,6,the market,pen,1148,3409,corrupted,16.030193,9.205988,6.824205,0.49888003,0.00054235,True,1,Is,Is | her | the | a | me,16.0302 | 14.1582 | 13.9770 | 12.9367 | 12.2240
